Results of experiments stored in: ./experiments/CartPole-v1_18

Episode: 1 (913), exploration: 0.9995000625, score: 28.0
Scores: (min: 10.0, avg: 20.23, max: 66.0)

Episode: 226 (1138), exploration: 0.7378328235965997, score: 26.0
Scores: (min: 10.0, avg: 20.33, max: 66.0)

Episode: 227 (1139), exploration: 0.7370952674142003, score: 15.0
Scores: (min: 10.0, avg: 20.19, max: 66.0)

Episode: 228 (1140), exploration: 0.735806317730766, score: 29.0
Scores: (min: 10.0, avg: 20.22, max: 66.0)

Episode: 229 (1141), exploration: 0.734519622018236, score: 26.0
Scores: (min: 10.0, avg: 20.31, max: 66.0)

Episode: 230 (1142), exploration: 0.7339688700126745, score: 14.0
Scores: (min: 10.0, avg: 20.11, max: 66.0)

Episode: 231 (1143), exploration: 0.7323190905221306, score: 35.0
Scores: (min: 10.0, avg: 20.2, max: 66.0)
Weights of target Q-network updated

Episode: 232 (1144), exploration: 0.731404149243999, score: 21.0
Scores: (min: 10.0, avg: 20.26, max: 66.0)

Episode: 233 (1145), exploration: 0.7306730193256011, score: 14.0
Scores: (min: 10.0, avg: 20.25, max: 66.0)

Episode: 234 (1146), exploration: 0.7301251515508813, score: 13.0
Scores: (min: 10.0, avg: 20.14, max: 66.0)

Episode: 235 (1147), exploration: 0.7290306480877633, score: 22.0
Scores: (min: 10.0, avg: 19.7, max: 56.0)

Episode: 236 (1148), exploration: 0.7284840117835529, score: 13.0
Scores: (min: 10.0, avg: 19.51, max: 56.0)

Episode: 237 (1149), exploration: 0.7277558009077464, score: 15.0
Scores: (min: 10.0, avg: 19.56, max: 56.0)

Episode: 238 (1150), exploration: 0.7264831830377547, score: 30.0
Scores: (min: 10.0, avg: 19.67, max: 56.0)

Episode: 239 (1151), exploration: 0.7250314873817754, score: 33.0
Scores: (min: 10.0, avg: 19.9, max: 56.0)

Episode: 240 (1152), exploration: 0.7243067277358898, score: 16.0
Scores: (min: 10.0, avg: 19.96, max: 56.0)

Episode: 241 (1153), exploration: 0.7234017969047661, score: 18.0
Scores: (min: 10.0, avg: 19.95, max: 56.0)

Episode: 242 (1154), exploration: 0.7228593811836213, score: 13.0
Scores: (min: 10.0, avg: 19.98, max: 56.0)

Episode: 243 (1155), exploration: 0.7221367928295297, score: 14.0
Scores: (min: 10.0, avg: 19.92, max: 56.0)

Episode: 244 (1156), exploration: 0.720513608905998, score: 39.0
Scores: (min: 10.0, avg: 20.02, max: 56.0)

Episode: 245 (1157), exploration: 0.7196134171033051, score: 17.0
Scores: (min: 10.0, avg: 20.08, max: 56.0)

Episode: 246 (1158), exploration: 0.719253655370592, score: 9.0
Scores: (min: 9.0, avg: 20.05, max: 56.0)

Episode: 247 (1159), exploration: 0.7187143499778862, score: 13.0
Scores: (min: 9.0, avg: 20.04, max: 56.0)

Episode: 248 (1160), exploration: 0.7179959051008729, score: 14.0
Scores: (min: 9.0, avg: 20.01, max: 56.0)

Episode: 249 (1161), exploration: 0.7174575427850608, score: 15.0
Scores: (min: 9.0, avg: 20.01, max: 56.0)

Episode: 250 (1162), exploration: 0.716740354244016, score: 16.0
Scores: (min: 9.0, avg: 19.98, max: 56.0)

Episode: 251 (1163), exploration: 0.7162029333559505, score: 10.0
Scores: (min: 9.0, avg: 19.98, max: 56.0)

Episode: 252 (1164), exploration: 0.7154869989539347, score: 15.0
Scores: (min: 9.0, avg: 19.57, max: 52.0)

Episode: 253 (1165), exploration: 0.7149505178473521, score: 13.0
Scores: (min: 9.0, avg: 19.56, max: 52.0)

Episode: 254 (1166), exploration: 0.7145930872728358, score: 9.0
Scores: (min: 9.0, avg: 19.52, max: 52.0)

Episode: 255 (1167), exploration: 0.7129868597233667, score: 37.0
Scores: (min: 9.0, avg: 19.55, max: 52.0)

Episode: 256 (1168), exploration: 0.7124522532524701, score: 11.0
Model Saved
Scores: (min: 9.0, avg: 19.55, max: 52.0)

Episode: 257 (1169), exploration: 0.7119180476361961, score: 11.0
Scores: (min: 9.0, avg: 19.53, max: 52.0)

Episode: 258 (1170), exploration: 0.7112063965133358, score: 16.0
Scores: (min: 9.0, avg: 19.41, max: 52.0)

Episode: 259 (1171), exploration: 0.7099627183889894, score: 29.0
Scores: (min: 9.0, avg: 19.52, max: 52.0)

Episode: 260 (1172), exploration: 0.7090757086067845, score: 20.0
Scores: (min: 9.0, avg: 19.59, max: 52.0)

Episode: 261 (1173), exploration: 0.7081898070325647, score: 21.0
Scores: (min: 9.0, avg: 19.6, max: 52.0)

Episode: 262 (1174), exploration: 0.7074818827524506, score: 16.0
Scores: (min: 9.0, avg: 19.31, max: 52.0)

Episode: 263 (1175), exploration: 0.7064213229715406, score: 21.0
Scores: (min: 9.0, avg: 19.37, max: 52.0)

Episode: 264 (1176), exploration: 0.7053623530363584, score: 26.0
Scores: (min: 9.0, avg: 19.51, max: 52.0)

Episode: 265 (1177), exploration: 0.7048334635160011, score: 11.0
Scores: (min: 9.0, avg: 19.45, max: 52.0)

Episode: 266 (1178), exploration: 0.7043049705636255, score: 12.0
Scores: (min: 9.0, avg: 19.35, max: 52.0)

Episode: 267 (1179), exploration: 0.70377687388188, score: 12.0
Scores: (min: 9.0, avg: 19.24, max: 52.0)

Episode: 268 (1180), exploration: 0.7034250294309937, score: 10.0
Scores: (min: 9.0, avg: 18.91, max: 52.0)

Episode: 269 (1181), exploration: 0.7016684439219665, score: 40.0
Scores: (min: 9.0, avg: 19.0, max: 52.0)

Episode: 270 (1182), exploration: 0.7011423241408947, score: 11.0
Scores: (min: 9.0, avg: 18.94, max: 52.0)

Episode: 271 (1183), exploration: 0.7000912677565465, score: 23.0
Scores: (min: 9.0, avg: 19.02, max: 52.0)

Episode: 272 (1184), exploration: 0.6992165911195176, score: 20.0
Scores: (min: 9.0, avg: 19.03, max: 52.0)

Episode: 273 (1185), exploration: 0.6988670265249949, score: 9.0
Scores: (min: 9.0, avg: 18.99, max: 52.0)

Episode: 274 (1186), exploration: 0.6978193809546899, score: 22.0
Scores: (min: 9.0, avg: 19.11, max: 52.0)

Episode: 275 (1187), exploration: 0.6974705148779238, score: 10.0
Scores: (min: 9.0, avg: 19.07, max: 52.0)

Episode: 276 (1188), exploration: 0.6967733058708998, score: 15.0
Scores: (min: 9.0, avg: 18.87, max: 52.0)

Episode: 277 (1189), exploration: 0.695728798919367, score: 23.0
Scores: (min: 9.0, avg: 18.93, max: 52.0)

Episode: 278 (1190), exploration: 0.694338558238354, score: 35.0
Scores: (min: 9.0, avg: 19.15, max: 52.0)

Episode: 279 (1191), exploration: 0.692604663368638, score: 39.0
Scores: (min: 9.0, avg: 19.41, max: 52.0)

Episode: 280 (1192), exploration: 0.6915664054740587, score: 23.0
Scores: (min: 9.0, avg: 19.51, max: 52.0)

Episode: 281 (1193), exploration: 0.6907023795881758, score: 21.0
Scores: (min: 9.0, avg: 19.62, max: 52.0)

Episode: 282 (1194), exploration: 0.6898394331947693, score: 18.0
Scores: (min: 9.0, avg: 19.41, max: 52.0)

Episode: 283 (1195), exploration: 0.688116773492305, score: 43.0
Scores: (min: 9.0, avg: 19.68, max: 52.0)

Episode: 284 (1196), exploration: 0.6877727581128573, score: 8.0
Scores: (min: 8.0, avg: 19.57, max: 52.0)

Episode: 285 (1197), exploration: 0.6857122745382566, score: 48.0
Scores: (min: 8.0, avg: 19.94, max: 52.0)

Episode: 286 (1198), exploration: 0.6850268193629669, score: 14.0
Scores: (min: 8.0, avg: 19.56, max: 48.0)

Episode: 287 (1199), exploration: 0.6839999211325349, score: 25.0
Scores: (min: 8.0, avg: 19.55, max: 48.0)

Episode: 288 (1200), exploration: 0.6831453486242084, score: 18.0
Scores: (min: 8.0, avg: 19.41, max: 48.0)

Episode: 289 (1201), exploration: 0.6824624594123959, score: 18.0
Scores: (min: 8.0, avg: 19.44, max: 48.0)

Episode: 290 (1202), exploration: 0.6819507405188844, score: 10.0
Scores: (min: 8.0, avg: 19.26, max: 48.0)

Episode: 291 (1203), exploration: 0.681269045467274, score: 18.0
Scores: (min: 8.0, avg: 19.26, max: 48.0)

Episode: 292 (1204), exploration: 0.6807582214104747, score: 13.0
Scores: (min: 8.0, avg: 19.14, max: 48.0)

Episode: 293 (1205), exploration: 0.6800777184308525, score: 13.0
Scores: (min: 8.0, avg: 19.08, max: 48.0)

Episode: 294 (1206), exploration: 0.6797377220764945, score: 10.0
Scores: (min: 8.0, avg: 19.02, max: 48.0)

Episode: 295 (1207), exploration: 0.6788884746537796, score: 19.0
Scores: (min: 8.0, avg: 19.01, max: 48.0)

Episode: 296 (1208), exploration: 0.6780402882596961, score: 21.0
Scores: (min: 8.0, avg: 19.1, max: 48.0)

Episode: 297 (1209), exploration: 0.6775318851654611, score: 12.0
Scores: (min: 8.0, avg: 19.07, max: 48.0)

Episode: 298 (1210), exploration: 0.6768546073124097, score: 17.0
Scores: (min: 8.0, avg: 19.05, max: 48.0)

Episode: 299 (1211), exploration: 0.6761780064832743, score: 16.0
Scores: (min: 8.0, avg: 19.03, max: 48.0)

Episode: 300 (1212), exploration: 0.6749955820858697, score: 28.0
Scores: (min: 8.0, avg: 19.19, max: 48.0)

Episode: 301 (1213), exploration: 0.6738152253798753, score: 27.0
Scores: (min: 8.0, avg: 19.09, max: 48.0)

Episode: 302 (1214), exploration: 0.6731416627930941, score: 15.0
Scores: (min: 8.0, avg: 19.08, max: 48.0)

Episode: 303 (1215), exploration: 0.6726369327495433, score: 12.0
Scores: (min: 8.0, avg: 19.01, max: 48.0)

Episode: 304 (1216), exploration: 0.6712928354103033, score: 31.0
Scores: (min: 8.0, avg: 19.15, max: 48.0)

Episode: 305 (1217), exploration: 0.6707894916406633, score: 13.0
Scores: (min: 8.0, avg: 19.12, max: 48.0)

Episode: 306 (1218), exploration: 0.6702865252844815, score: 14.0
Scores: (min: 8.0, avg: 19.04, max: 48.0)

Episode: 307 (1219), exploration: 0.6692817236807471, score: 22.0
Scores: (min: 8.0, avg: 19.11, max: 48.0)

Episode: 308 (1220), exploration: 0.6686126928958853, score: 16.0
Scores: (min: 8.0, avg: 18.99, max: 48.0)

Episode: 309 (1221), exploration: 0.6681113587306463, score: 12.0
Scores: (min: 8.0, avg: 18.69, max: 48.0)

Episode: 310 (1222), exploration: 0.6676104004720389, score: 14.0
Scores: (min: 8.0, avg: 18.67, max: 48.0)

Episode: 311 (1223), exploration: 0.6666096105474922, score: 21.0
Scores: (min: 8.0, avg: 18.7, max: 48.0)

Episode: 312 (1224), exploration: 0.6662763474053193, score: 8.0
Scores: (min: 8.0, avg: 18.59, max: 48.0)

Episode: 313 (1225), exploration: 0.6659432508738884, score: 8.0
Scores: (min: 8.0, avg: 18.43, max: 48.0)

Episode: 314 (1226), exploration: 0.6656103208699046, score: 11.0
Scores: (min: 8.0, avg: 18.33, max: 48.0)

Episode: 315 (1227), exploration: 0.6649449601113069, score: 14.0
Scores: (min: 8.0, avg: 18.31, max: 48.0)

Episode: 316 (1228), exploration: 0.6637821788078215, score: 29.0
Scores: (min: 8.0, avg: 18.46, max: 48.0)

Episode: 317 (1229), exploration: 0.6634503292048038, score: 9.0
Scores: (min: 8.0, avg: 18.35, max: 48.0)

Episode: 318 (1230), exploration: 0.6627871276280094, score: 14.0
Scores: (min: 8.0, avg: 18.37, max: 48.0)

Episode: 319 (1231), exploration: 0.6616281197003945, score: 29.0
Scores: (min: 8.0, avg: 18.48, max: 48.0)

Episode: 320 (1232), exploration: 0.6611320226555537, score: 10.0
Model Saved
Scores: (min: 8.0, avg: 18.45, max: 48.0)

Episode: 321 (1233), exploration: 0.6603060207314595, score: 20.0
Scores: (min: 8.0, avg: 18.54, max: 48.0)

Episode: 322 (1234), exploration: 0.6598109150129725, score: 14.0
Scores: (min: 8.0, avg: 18.58, max: 48.0)

Episode: 323 (1235), exploration: 0.6593161805309498, score: 11.0
Scores: (min: 8.0, avg: 18.55, max: 48.0)

Episode: 324 (1236), exploration: 0.6588218170070337, score: 12.0
Scores: (min: 8.0, avg: 18.51, max: 48.0)

Episode: 325 (1237), exploration: 0.658327824163075, score: 12.0
Scores: (min: 8.0, avg: 18.48, max: 48.0)

Episode: 326 (1238), exploration: 0.6579987013964825, score: 10.0
Scores: (min: 8.0, avg: 18.32, max: 48.0)

Episode: 327 (1239), exploration: 0.6570123200125845, score: 21.0
Scores: (min: 8.0, avg: 18.38, max: 48.0)

Episode: 328 (1240), exploration: 0.6565196839521193, score: 14.0
Scores: (min: 8.0, avg: 18.23, max: 48.0)

Episode: 329 (1241), exploration: 0.656027417276338, score: 11.0
Scores: (min: 8.0, avg: 18.08, max: 48.0)

Episode: 330 (1242), exploration: 0.6555355197082711, score: 11.0
Scores: (min: 8.0, avg: 18.05, max: 48.0)

Episode: 331 (1243), exploration: 0.6552077929193869, score: 10.0
Scores: (min: 8.0, avg: 17.8, max: 48.0)

Episode: 332 (1244), exploration: 0.654389192580745, score: 21.0
Scores: (min: 8.0, avg: 17.8, max: 48.0)

Episode: 333 (1245), exploration: 0.653571614981029, score: 18.0
Scores: (min: 8.0, avg: 17.84, max: 48.0)

Episode: 334 (1246), exploration: 0.653081558804259, score: 14.0
Scores: (min: 8.0, avg: 17.85, max: 48.0)

Episode: 335 (1247), exploration: 0.6522656149296968, score: 17.0
Scores: (min: 8.0, avg: 17.8, max: 48.0)

Episode: 336 (1248), exploration: 0.651939522888833, score: 11.0
Scores: (min: 8.0, avg: 17.78, max: 48.0)

Episode: 337 (1249), exploration: 0.6512878278025216, score: 15.0
Scores: (min: 8.0, avg: 17.78, max: 48.0)

Episode: 338 (1250), exploration: 0.6507994840379611, score: 12.0
Scores: (min: 8.0, avg: 17.6, max: 48.0)

Episode: 339 (1251), exploration: 0.6499863913309165, score: 20.0
Scores: (min: 8.0, avg: 17.47, max: 48.0)

Episode: 340 (1252), exploration: 0.6493366486438608, score: 14.0
Scores: (min: 8.0, avg: 17.45, max: 48.0)

Episode: 341 (1253), exploration: 0.6486875554558792, score: 16.0
Scores: (min: 8.0, avg: 17.43, max: 48.0)

Episode: 342 (1254), exploration: 0.6483632522211236, score: 10.0
Scores: (min: 8.0, avg: 17.4, max: 48.0)

Episode: 343 (1255), exploration: 0.647715132064602, score: 15.0
Scores: (min: 8.0, avg: 17.41, max: 48.0)

Episode: 344 (1256), exploration: 0.6472294671520202, score: 13.0
Scores: (min: 8.0, avg: 17.15, max: 48.0)

Episode: 345 (1257), exploration: 0.6465824803554692, score: 15.0
Scores: (min: 8.0, avg: 17.13, max: 48.0)

Episode: 346 (1258), exploration: 0.6451291237369292, score: 35.0
Scores: (min: 8.0, avg: 17.39, max: 48.0)

Episode: 347 (1259), exploration: 0.644806599495631, score: 11.0
Scores: (min: 8.0, avg: 17.37, max: 48.0)

Episode: 348 (1260), exploration: 0.6440009941496478, score: 20.0
Scores: (min: 8.0, avg: 17.43, max: 48.0)

Episode: 349 (1261), exploration: 0.6431963953069697, score: 19.0
Scores: (min: 8.0, avg: 17.47, max: 48.0)

Episode: 350 (1262), exploration: 0.642874837309091, score: 9.0
Scores: (min: 8.0, avg: 17.4, max: 48.0)

Episode: 351 (1263), exploration: 0.6422322035096688, score: 15.0
Scores: (min: 8.0, avg: 17.45, max: 48.0)

Episode: 352 (1264), exploration: 0.6417506497655397, score: 12.0
Scores: (min: 8.0, avg: 17.42, max: 48.0)

Episode: 353 (1265), exploration: 0.6412694570964351, score: 10.0
Scores: (min: 8.0, avg: 17.39, max: 48.0)

Episode: 354 (1266), exploration: 0.6403081539005474, score: 24.0
Scores: (min: 8.0, avg: 17.54, max: 48.0)

Episode: 355 (1267), exploration: 0.6396680858221878, score: 19.0
Scores: (min: 8.0, avg: 17.36, max: 48.0)

Episode: 356 (1268), exploration: 0.639028657571921, score: 16.0
Scores: (min: 8.0, avg: 17.41, max: 48.0)

Episode: 357 (1269), exploration: 0.6383898685101589, score: 13.0
Scores: (min: 8.0, avg: 17.43, max: 48.0)

Episode: 358 (1270), exploration: 0.6377517179979526, score: 16.0
Scores: (min: 8.0, avg: 17.43, max: 48.0)

Episode: 359 (1271), exploration: 0.6366364891919029, score: 30.0
Scores: (min: 8.0, avg: 17.44, max: 48.0)

Episode: 360 (1272), exploration: 0.6360000914016073, score: 14.0
Scores: (min: 8.0, avg: 17.38, max: 48.0)

Episode: 361 (1273), exploration: 0.6355232105731358, score: 12.0
Scores: (min: 8.0, avg: 17.29, max: 48.0)

Episode: 362 (1274), exploration: 0.634411878731382, score: 28.0
Scores: (min: 8.0, avg: 17.41, max: 48.0)

Episode: 363 (1275), exploration: 0.6339361887646482, score: 13.0
Scores: (min: 8.0, avg: 17.33, max: 48.0)

Episode: 364 (1276), exploration: 0.6336192602912778, score: 9.0
Scores: (min: 8.0, avg: 17.16, max: 48.0)

Episode: 365 (1277), exploration: 0.6328276321289608, score: 18.0
Scores: (min: 8.0, avg: 17.23, max: 48.0)

Episode: 366 (1278), exploration: 0.6323531300501571, score: 13.0
Scores: (min: 8.0, avg: 17.24, max: 48.0)

Episode: 367 (1279), exploration: 0.631247341690321, score: 29.0
Scores: (min: 8.0, avg: 17.41, max: 48.0)

Episode: 368 (1280), exploration: 0.6307740245330667, score: 12.0
Scores: (min: 8.0, avg: 17.43, max: 48.0)

Episode: 369 (1281), exploration: 0.6301434870093721, score: 14.0
Scores: (min: 8.0, avg: 17.17, max: 48.0)

Episode: 370 (1282), exploration: 0.6298284546498353, score: 10.0
Scores: (min: 8.0, avg: 17.16, max: 48.0)

Episode: 371 (1283), exploration: 0.6285698993894037, score: 33.0
Scores: (min: 8.0, avg: 17.26, max: 48.0)

Episode: 372 (1284), exploration: 0.6279415651644435, score: 13.0
Scores: (min: 8.0, avg: 17.19, max: 48.0)

Episode: 373 (1285), exploration: 0.6276276336282092, score: 10.0
Scores: (min: 8.0, avg: 17.2, max: 48.0)

Episode: 374 (1286), exploration: 0.6259038134884286, score: 42.0
Scores: (min: 8.0, avg: 17.4, max: 48.0)

Episode: 375 (1287), exploration: 0.6254345029754976, score: 14.0
Scores: (min: 8.0, avg: 17.44, max: 48.0)

Episode: 376 (1288), exploration: 0.624965544357463, score: 10.0
Scores: (min: 8.0, avg: 17.39, max: 48.0)

Episode: 377 (1289), exploration: 0.6243408131361267, score: 16.0
Scores: (min: 8.0, avg: 17.32, max: 48.0)

Episode: 378 (1290), exploration: 0.6238726745804217, score: 12.0
Scores: (min: 8.0, avg: 17.09, max: 48.0)

Episode: 379 (1291), exploration: 0.623404887040865, score: 13.0
Scores: (min: 8.0, avg: 16.83, max: 48.0)

Episode: 380 (1292), exploration: 0.6230932235601501, score: 9.0
Scores: (min: 8.0, avg: 16.69, max: 48.0)

Episode: 381 (1293), exploration: 0.6226260204627236, score: 11.0
Scores: (min: 8.0, avg: 16.59, max: 48.0)

Episode: 382 (1294), exploration: 0.622003627888107, score: 18.0
Scores: (min: 8.0, avg: 16.59, max: 48.0)

Episode: 383 (1295), exploration: 0.6213818574727067, score: 15.0
Scores: (min: 8.0, avg: 16.31, max: 48.0)

Episode: 384 (1296), exploration: 0.6209159375789913, score: 10.0
Model Saved
Scores: (min: 8.0, avg: 16.33, max: 48.0)

Episode: 385 (1297), exploration: 0.6204503670378437, score: 13.0
Scores: (min: 8.0, avg: 15.98, max: 42.0)

Episode: 386 (1298), exploration: 0.6198301493009178, score: 15.0
Scores: (min: 8.0, avg: 15.99, max: 42.0)

Episode: 387 (1299), exploration: 0.6195202729656518, score: 10.0
Scores: (min: 8.0, avg: 15.84, max: 42.0)

Episode: 388 (1300), exploration: 0.6190557489112989, score: 12.0
Scores: (min: 8.0, avg: 15.78, max: 42.0)

Episode: 389 (1301), exploration: 0.618436925269605, score: 14.0
Scores: (min: 8.0, avg: 15.74, max: 42.0)

Episode: 390 (1302), exploration: 0.6179732135229132, score: 15.0
Scores: (min: 8.0, avg: 15.79, max: 42.0)

Episode: 391 (1303), exploration: 0.6175098494730928, score: 11.0
Scores: (min: 8.0, avg: 15.72, max: 42.0)

Episode: 392 (1304), exploration: 0.6170468328594363, score: 11.0
Scores: (min: 8.0, avg: 15.7, max: 42.0)

Episode: 393 (1305), exploration: 0.6164300173805761, score: 18.0
Scores: (min: 8.0, avg: 15.75, max: 42.0)

Episode: 394 (1306), exploration: 0.6159678104385373, score: 12.0
Scores: (min: 8.0, avg: 15.77, max: 42.0)

Episode: 395 (1307), exploration: 0.6151982355591379, score: 17.0
Scores: (min: 8.0, avg: 15.75, max: 42.0)

Episode: 396 (1308), exploration: 0.6148906748912482, score: 10.0
Scores: (min: 8.0, avg: 15.64, max: 42.0)

Episode: 397 (1309), exploration: 0.6144296221674737, score: 11.0
Scores: (min: 8.0, avg: 15.63, max: 42.0)

Episode: 398 (1310), exploration: 0.6141224457582414, score: 10.0
Scores: (min: 8.0, avg: 15.56, max: 42.0)

Episode: 399 (1311), exploration: 0.6136619690622857, score: 9.0
Scores: (min: 8.0, avg: 15.49, max: 42.0)

Episode: 400 (1312), exploration: 0.6132018376375198, score: 13.0
Scores: (min: 8.0, avg: 15.34, max: 42.0)

Episode: 401 (1313), exploration: 0.612742051225055, score: 13.0
Scores: (min: 8.0, avg: 15.2, max: 42.0)

Episode: 402 (1314), exploration: 0.6124357184958207, score: 9.0
Scores: (min: 8.0, avg: 15.14, max: 42.0)

Episode: 403 (1315), exploration: 0.6119765065290768, score: 12.0
Scores: (min: 8.0, avg: 15.14, max: 42.0)

Episode: 404 (1316), exploration: 0.6115176388852128, score: 10.0
Scores: (min: 8.0, avg: 14.93, max: 42.0)

Episode: 405 (1317), exploration: 0.6109063505272248, score: 17.0
