Results of experiments stored in: ./experiments/CartPole-v1_4
Episode: 1, exploration: 1.0, score: 15.0
Episode: 253, exploration: 0.12, score: 500.0
Scores: (min: 20.0, avg: 264.71, max: 500.0)

Episode: 254, exploration: 0.12, score: 220.0
Scores: (min: 20.0, avg: 264.64, max: 500.0)

Episode: 255, exploration: 0.12, score: 272.0
Scores: (min: 20.0, avg: 264.21, max: 500.0)

Episode: 256, exploration: 0.12, score: 500.0
Scores: (min: 20.0, avg: 267.03, max: 500.0)

Episode: 257, exploration: 0.12, score: 181.0
Scores: (min: 20.0, avg: 266.42, max: 500.0)

Episode: 258, exploration: 0.12, score: 458.0
Scores: (min: 20.0, avg: 267.86, max: 500.0)

Episode: 259, exploration: 0.12, score: 344.0
Scores: (min: 20.0, avg: 268.94, max: 500.0)

Episode: 260, exploration: 0.12, score: 192.0
Scores: (min: 20.0, avg: 266.74, max: 500.0)

Episode: 261, exploration: 0.12, score: 500.0
Scores: (min: 20.0, avg: 267.69, max: 500.0)

Episode: 262, exploration: 0.12, score: 419.0
Scores: (min: 20.0, avg: 268.93, max: 500.0)

Episode: 263, exploration: 0.12, score: 65.0
Scores: (min: 35.0, avg: 269.38, max: 500.0)

Episode: 264, exploration: 0.12, score: 500.0
Scores: (min: 35.0, avg: 269.38, max: 500.0)

Episode: 265, exploration: 0.12, score: 44.0
Scores: (min: 35.0, avg: 267.47, max: 500.0)

Episode: 266, exploration: 0.12, score: 262.0
Scores: (min: 35.0, avg: 267.2, max: 500.0)

Episode: 267, exploration: 0.12, score: 96.0
Scores: (min: 35.0, avg: 265.78, max: 500.0)

Episode: 268, exploration: 0.12, score: 424.0
Scores: (min: 35.0, avg: 267.86, max: 500.0)

Episode: 269, exploration: 0.12, score: 500.0
Scores: (min: 35.0, avg: 269.0, max: 500.0)

Episode: 270, exploration: 0.12, score: 64.0
Scores: (min: 35.0, avg: 268.7, max: 500.0)

Episode: 271, exploration: 0.12, score: 29.0
Scores: (min: 29.0, avg: 264.23, max: 500.0)

Episode: 272, exploration: 0.12, score: 297.0
Scores: (min: 29.0, avg: 264.48, max: 500.0)

Episode: 273, exploration: 0.12, score: 392.0
Scores: (min: 29.0, avg: 265.71, max: 500.0)

Episode: 274, exploration: 0.12, score: 500.0
Scores: (min: 29.0, avg: 268.21, max: 500.0)

Episode: 275, exploration: 0.12, score: 373.0
Scores: (min: 29.0, avg: 269.57, max: 500.0)

Episode: 276, exploration: 0.12, score: 191.0
Scores: (min: 29.0, avg: 268.23, max: 500.0)

Episode: 277, exploration: 0.12, score: 242.0
Scores: (min: 29.0, avg: 268.18, max: 500.0)

Episode: 278, exploration: 0.12, score: 214.0
Scores: (min: 29.0, avg: 268.27, max: 500.0)

Episode: 279, exploration: 0.12, score: 458.0
Scores: (min: 29.0, avg: 270.37, max: 500.0)

Episode: 280, exploration: 0.12, score: 174.0
Scores: (min: 29.0, avg: 270.04, max: 500.0)

Episode: 281, exploration: 0.12, score: 136.0
Scores: (min: 29.0, avg: 267.92, max: 500.0)

Episode: 282, exploration: 0.12, score: 183.0
Scores: (min: 29.0, avg: 267.57, max: 500.0)

Episode: 283, exploration: 0.12, score: 54.0
Scores: (min: 29.0, avg: 265.31, max: 500.0)

Episode: 284, exploration: 0.12, score: 500.0
Scores: (min: 29.0, avg: 267.7, max: 500.0)

Episode: 285, exploration: 0.12, score: 469.0
Scores: (min: 29.0, avg: 270.06, max: 500.0)

Episode: 286, exploration: 0.12, score: 288.0
Scores: (min: 29.0, avg: 270.86, max: 500.0)

Episode: 287, exploration: 0.12, score: 140.0
Scores: (min: 29.0, avg: 269.92, max: 500.0)

Episode: 288, exploration: 0.12, score: 145.0
Scores: (min: 29.0, avg: 266.73, max: 500.0)

Episode: 289, exploration: 0.12, score: 121.0
Scores: (min: 29.0, avg: 263.11, max: 500.0)

Episode: 290, exploration: 0.12, score: 159.0
Scores: (min: 29.0, avg: 261.75, max: 500.0)

Episode: 291, exploration: 0.12, score: 251.0
Scores: (min: 29.0, avg: 263.13, max: 500.0)

Episode: 292, exploration: 0.12, score: 234.0
Scores: (min: 29.0, avg: 262.83, max: 500.0)

Episode: 293, exploration: 0.12, score: 385.0
Scores: (min: 29.0, avg: 264.47, max: 500.0)

Episode: 294, exploration: 0.12, score: 59.0
Scores: (min: 29.0, avg: 262.34, max: 500.0)

Episode: 295, exploration: 0.12, score: 300.0
Scores: (min: 29.0, avg: 261.81, max: 500.0)

Episode: 296, exploration: 0.12, score: 111.0
Scores: (min: 29.0, avg: 259.52, max: 500.0)

Episode: 297, exploration: 0.12, score: 333.0
Scores: (min: 29.0, avg: 259.91, max: 500.0)

Episode: 298, exploration: 0.12, score: 53.0
Scores: (min: 29.0, avg: 257.98, max: 500.0)

Episode: 299, exploration: 0.12, score: 110.0
Scores: (min: 29.0, avg: 257.73, max: 500.0)

Episode: 300, exploration: 0.12, score: 128.0
Scores: (min: 29.0, avg: 257.8, max: 500.0)

Episode: 301, exploration: 0.12, score: 190.0
Scores: (min: 29.0, avg: 257.94, max: 500.0)

Episode: 302, exploration: 0.12, score: 142.0
Scores: (min: 29.0, avg: 256.61, max: 500.0)

Episode: 303, exploration: 0.12, score: 500.0
Scores: (min: 29.0, avg: 258.61, max: 500.0)

Episode: 304, exploration: 0.12, score: 136.0
Scores: (min: 29.0, avg: 257.14, max: 500.0)

Episode: 305, exploration: 0.12, score: 134.0
Scores: (min: 29.0, avg: 256.03, max: 500.0)

Episode: 306, exploration: 0.12, score: 500.0
Scores: (min: 29.0, avg: 258.22, max: 500.0)

Episode: 307, exploration: 0.12, score: 434.0
Scores: (min: 29.0, avg: 257.56, max: 500.0)

Episode: 308, exploration: 0.12, score: 500.0
Scores: (min: 29.0, avg: 262.0, max: 500.0)

Episode: 309, exploration: 0.12, score: 280.0
Scores: (min: 29.0, avg: 263.32, max: 500.0)

Episode: 310, exploration: 0.12, score: 55.0
Scores: (min: 29.0, avg: 262.38, max: 500.0)

Episode: 311, exploration: 0.12, score: 203.0
Scores: (min: 29.0, avg: 261.08, max: 500.0)

Episode: 312, exploration: 0.12, score: 319.0
Scores: (min: 29.0, avg: 262.75, max: 500.0)

Episode: 313, exploration: 0.12, score: 15.0
Scores: (min: 15.0, avg: 260.78, max: 500.0)

Episode: 314, exploration: 0.12, score: 406.0
Scores: (min: 15.0, avg: 262.54, max: 500.0)

Episode: 315, exploration: 0.12, score: 341.0
Scores: (min: 15.0, avg: 263.92, max: 500.0)

Episode: 316, exploration: 0.12, score: 326.0
Scores: (min: 15.0, avg: 266.83, max: 500.0)

Episode: 317, exploration: 0.12, score: 285.0
Scores: (min: 15.0, avg: 267.53, max: 500.0)

Episode: 318, exploration: 0.12, score: 400.0
Scores: (min: 15.0, avg: 268.97, max: 500.0)

Episode: 319, exploration: 0.12, score: 236.0
Scores: (min: 15.0, avg: 266.63, max: 500.0)

Episode: 320, exploration: 0.12, score: 500.0
Scores: (min: 15.0, avg: 268.83, max: 500.0)

Episode: 321, exploration: 0.12, score: 64.0
Scores: (min: 15.0, avg: 266.27, max: 500.0)

Episode: 322, exploration: 0.12, score: 127.0
Scores: (min: 15.0, avg: 264.57, max: 500.0)

Episode: 323, exploration: 0.12, score: 200.0
Scores: (min: 15.0, avg: 263.44, max: 500.0)

Episode: 324, exploration: 0.12, score: 142.0
Scores: (min: 15.0, avg: 263.02, max: 500.0)

Episode: 325, exploration: 0.12, score: 429.0
Scores: (min: 15.0, avg: 264.35, max: 500.0)

Episode: 326, exploration: 0.12, score: 178.0
Scores: (min: 15.0, avg: 263.02, max: 500.0)

Episode: 327, exploration: 0.12, score: 188.0
Scores: (min: 15.0, avg: 261.47, max: 500.0)

Episode: 328, exploration: 0.12, score: 500.0
Scores: (min: 15.0, avg: 264.94, max: 500.0)

Episode: 329, exploration: 0.12, score: 129.0
Scores: (min: 15.0, avg: 264.17, max: 500.0)

Episode: 330, exploration: 0.12, score: 168.0
Scores: (min: 15.0, avg: 263.83, max: 500.0)

Episode: 331, exploration: 0.12, score: 177.0
Scores: (min: 15.0, avg: 263.53, max: 500.0)

Episode: 332, exploration: 0.12, score: 171.0
Scores: (min: 15.0, avg: 262.53, max: 500.0)

Episode: 333, exploration: 0.12, score: 374.0
Scores: (min: 15.0, avg: 263.83, max: 500.0)

Episode: 334, exploration: 0.12, score: 198.0
Scores: (min: 15.0, avg: 265.36, max: 500.0)

Episode: 335, exploration: 0.12, score: 103.0
Scores: (min: 15.0, avg: 261.85, max: 500.0)

Episode: 336, exploration: 0.12, score: 294.0
Scores: (min: 15.0, avg: 262.13, max: 500.0)

Episode: 337, exploration: 0.12, score: 273.0
Scores: (min: 15.0, avg: 259.86, max: 500.0)

Episode: 338, exploration: 0.12, score: 426.0
Scores: (min: 15.0, avg: 263.13, max: 500.0)

Episode: 339, exploration: 0.12, score: 287.0
Scores: (min: 15.0, avg: 261.11, max: 500.0)

Episode: 340, exploration: 0.12, score: 190.0
Scores: (min: 15.0, avg: 260.94, max: 500.0)

Episode: 341, exploration: 0.12, score: 371.0
Scores: (min: 15.0, avg: 263.6, max: 500.0)

Episode: 342, exploration: 0.12, score: 417.0
Scores: (min: 15.0, avg: 263.58, max: 500.0)

Episode: 343, exploration: 0.12, score: 149.0
Scores: (min: 15.0, avg: 262.71, max: 500.0)

Episode: 344, exploration: 0.12, score: 485.0
Scores: (min: 15.0, avg: 264.29, max: 500.0)

Episode: 345, exploration: 0.12, score: 388.0
Scores: (min: 15.0, avg: 266.14, max: 500.0)

Episode: 346, exploration: 0.12, score: 312.0
Scores: (min: 15.0, avg: 267.65, max: 500.0)

Episode: 347, exploration: 0.12, score: 218.0
Scores: (min: 15.0, avg: 267.64, max: 500.0)

Episode: 348, exploration: 0.12, score: 256.0
Scores: (min: 15.0, avg: 267.55, max: 500.0)

Episode: 349, exploration: 0.12, score: 120.0
Scores: (min: 15.0, avg: 266.31, max: 500.0)

Episode: 350, exploration: 0.12, score: 500.0
Scores: (min: 15.0, avg: 269.87, max: 500.0)

Episode: 351, exploration: 0.12, score: 160.0
Scores: (min: 15.0, avg: 267.13, max: 500.0)

Episode: 352, exploration: 0.12, score: 500.0
Scores: (min: 15.0, avg: 269.66, max: 500.0)

Episode: 353, exploration: 0.12, score: 101.0
Scores: (min: 15.0, avg: 265.67, max: 500.0)

Episode: 354, exploration: 0.12, score: 172.0
Scores: (min: 15.0, avg: 265.19, max: 500.0)

Episode: 355, exploration: 0.12, score: 139.0
Scores: (min: 15.0, avg: 263.86, max: 500.0)

Episode: 356, exploration: 0.12, score: 238.0
Scores: (min: 15.0, avg: 261.24, max: 500.0)

Episode: 357, exploration: 0.12, score: 379.0
Scores: (min: 15.0, avg: 263.22, max: 500.0)

Episode: 358, exploration: 0.12, score: 238.0
Scores: (min: 15.0, avg: 261.02, max: 500.0)

Episode: 359, exploration: 0.12, score: 419.0
Scores: (min: 15.0, avg: 261.77, max: 500.0)

Episode: 360, exploration: 0.12, score: 302.0
Scores: (min: 15.0, avg: 262.87, max: 500.0)

Episode: 361, exploration: 0.12, score: 158.0
Scores: (min: 15.0, avg: 259.45, max: 500.0)

Episode: 362, exploration: 0.12, score: 452.0
Scores: (min: 15.0, avg: 259.78, max: 500.0)

Episode: 363, exploration: 0.12, score: 265.0
Scores: (min: 15.0, avg: 261.78, max: 500.0)

Episode: 364, exploration: 0.12, score: 278.0
Scores: (min: 15.0, avg: 259.56, max: 500.0)

Episode: 365, exploration: 0.12, score: 370.0
Scores: (min: 15.0, avg: 262.82, max: 500.0)

Episode: 366, exploration: 0.12, score: 168.0
Scores: (min: 15.0, avg: 261.88, max: 500.0)

Episode: 367, exploration: 0.12, score: 230.0
Scores: (min: 15.0, avg: 263.22, max: 500.0)

Episode: 368, exploration: 0.12, score: 162.0
Scores: (min: 15.0, avg: 260.6, max: 500.0)

Episode: 369, exploration: 0.12, score: 212.0
Scores: (min: 15.0, avg: 257.72, max: 500.0)

Episode: 370, exploration: 0.12, score: 500.0
Scores: (min: 15.0, avg: 262.08, max: 500.0)

Episode: 371, exploration: 0.12, score: 423.0
Scores: (min: 15.0, avg: 266.02, max: 500.0)

Episode: 372, exploration: 0.12, score: 162.0
Scores: (min: 15.0, avg: 264.67, max: 500.0)

Episode: 373, exploration: 0.12, score: 361.0
Scores: (min: 15.0, avg: 264.36, max: 500.0)

Episode: 374, exploration: 0.12, score: 342.0
Scores: (min: 15.0, avg: 262.78, max: 500.0)

Episode: 375, exploration: 0.12, score: 226.0
Scores: (min: 15.0, avg: 261.31, max: 500.0)

Episode: 376, exploration: 0.12, score: 114.0
Scores: (min: 15.0, avg: 260.54, max: 500.0)

Episode: 377, exploration: 0.12, score: 268.0
Scores: (min: 15.0, avg: 260.8, max: 500.0)

Episode: 378, exploration: 0.12, score: 254.0
Scores: (min: 15.0, avg: 261.2, max: 500.0)

Episode: 379, exploration: 0.12, score: 114.0
Scores: (min: 15.0, avg: 257.76, max: 500.0)

Episode: 380, exploration: 0.12, score: 134.0
Scores: (min: 15.0, avg: 257.36, max: 500.0)

Episode: 381, exploration: 0.12, score: 240.0
Scores: (min: 15.0, avg: 258.4, max: 500.0)

Episode: 382, exploration: 0.12, score: 142.0
Scores: (min: 15.0, avg: 257.99, max: 500.0)

Episode: 383, exploration: 0.12, score: 300.0
Scores: (min: 15.0, avg: 260.45, max: 500.0)

Episode: 384, exploration: 0.12, score: 168.0
Scores: (min: 15.0, avg: 257.13, max: 500.0)

Episode: 385, exploration: 0.12, score: 13.0
Scores: (min: 13.0, avg: 252.57, max: 500.0)

Episode: 386, exploration: 0.12, score: 155.0
Scores: (min: 13.0, avg: 251.24, max: 500.0)

Episode: 387, exploration: 0.12, score: 267.0
Scores: (min: 13.0, avg: 252.51, max: 500.0)

Episode: 388, exploration: 0.12, score: 500.0
Scores: (min: 13.0, avg: 256.06, max: 500.0)

Episode: 389, exploration: 0.12, score: 500.0
Scores: (min: 13.0, avg: 259.85, max: 500.0)

Episode: 390, exploration: 0.12, score: 132.0
Scores: (min: 13.0, avg: 259.58, max: 500.0)

Episode: 391, exploration: 0.12, score: 460.0
Scores: (min: 13.0, avg: 261.67, max: 500.0)

Episode: 392, exploration: 0.12, score: 348.0
Scores: (min: 13.0, avg: 262.81, max: 500.0)

Episode: 393, exploration: 0.12, score: 500.0
Scores: (min: 13.0, avg: 263.96, max: 500.0)

Episode: 394, exploration: 0.12, score: 126.0
Scores: (min: 13.0, avg: 264.63, max: 500.0)

Episode: 395, exploration: 0.12, score: 240.0
Scores: (min: 13.0, avg: 264.03, max: 500.0)

Episode: 396, exploration: 0.12, score: 323.0
Scores: (min: 13.0, avg: 266.15, max: 500.0)

Episode: 397, exploration: 0.12, score: 75.0
Scores: (min: 13.0, avg: 263.57, max: 500.0)

Episode: 398, exploration: 0.12, score: 247.0
Scores: (min: 13.0, avg: 265.51, max: 500.0)

Episode: 399, exploration: 0.12, score: 245.0
Scores: (min: 13.0, avg: 266.86, max: 500.0)

Episode: 400, exploration: 0.12, score: 300.0
Scores: (min: 13.0, avg: 268.58, max: 500.0)

Episode: 401, exploration: 0.12, score: 500.0
Scores: (min: 13.0, avg: 271.68, max: 500.0)

Episode: 402, exploration: 0.12, score: 196.0
Scores: (min: 13.0, avg: 272.22, max: 500.0)

Episode: 403, exploration: 0.12, score: 147.0
Scores: (min: 13.0, avg: 268.69, max: 500.0)

Episode: 404, exploration: 0.12, score: 130.0
Scores: (min: 13.0, avg: 268.63, max: 500.0)

Episode: 405, exploration: 0.12, score: 359.0
Scores: (min: 13.0, avg: 270.88, max: 500.0)

Episode: 406, exploration: 0.12, score: 175.0
Scores: (min: 13.0, avg: 267.63, max: 500.0)

Episode: 407, exploration: 0.12, score: 204.0
Scores: (min: 13.0, avg: 265.33, max: 500.0)

Episode: 408, exploration: 0.12, score: 335.0
Scores: (min: 13.0, avg: 263.68, max: 500.0)

Episode: 409, exploration: 0.12, score: 123.0
Scores: (min: 13.0, avg: 262.11, max: 500.0)

Episode: 410, exploration: 0.12, score: 97.0
Scores: (min: 13.0, avg: 262.53, max: 500.0)

Episode: 411, exploration: 0.12, score: 200.0
Scores: (min: 13.0, avg: 262.5, max: 500.0)

Episode: 412, exploration: 0.12, score: 51.0
Scores: (min: 13.0, avg: 259.82, max: 500.0)

Episode: 413, exploration: 0.12, score: 217.0
Scores: (min: 13.0, avg: 261.84, max: 500.0)

Episode: 414, exploration: 0.12, score: 245.0
Scores: (min: 13.0, avg: 260.23, max: 500.0)

Episode: 415, exploration: 0.12, score: 130.0
Scores: (min: 13.0, avg: 258.12, max: 500.0)

Episode: 416, exploration: 0.12, score: 282.0
Scores: (min: 13.0, avg: 257.68, max: 500.0)

Episode: 417, exploration: 0.12, score: 248.0
Scores: (min: 13.0, avg: 257.31, max: 500.0)

Episode: 418, exploration: 0.12, score: 286.0
Scores: (min: 13.0, avg: 256.17, max: 500.0)

Episode: 419, exploration: 0.12, score: 146.0
Scores: (min: 13.0, avg: 255.27, max: 500.0)

Episode: 420, exploration: 0.12, score: 141.0
Scores: (min: 13.0, avg: 251.68, max: 500.0)

Episode: 421, exploration: 0.12, score: 500.0
Scores: (min: 13.0, avg: 256.04, max: 500.0)

Episode: 422, exploration: 0.12, score: 500.0
Scores: (min: 13.0, avg: 259.77, max: 500.0)

Episode: 423, exploration: 0.12, score: 262.0
Scores: (min: 13.0, avg: 260.39, max: 500.0)

Episode: 424, exploration: 0.12, score: 500.0
Scores: (min: 13.0, avg: 263.97, max: 500.0)

Episode: 425, exploration: 0.12, score: 459.0
Scores: (min: 13.0, avg: 264.27, max: 500.0)

Episode: 426, exploration: 0.12, score: 500.0
Scores: (min: 13.0, avg: 267.49, max: 500.0)

Episode: 427, exploration: 0.12, score: 417.0
Scores: (min: 13.0, avg: 269.78, max: 500.0)

Episode: 428, exploration: 0.12, score: 125.0
Scores: (min: 13.0, avg: 266.03, max: 500.0)

Episode: 429, exploration: 0.12, score: 168.0
Scores: (min: 13.0, avg: 266.42, max: 500.0)

Episode: 430, exploration: 0.12, score: 127.0
Scores: (min: 13.0, avg: 266.01, max: 500.0)

Episode: 431, exploration: 0.12, score: 389.0
Scores: (min: 13.0, avg: 268.13, max: 500.0)

Episode: 432, exploration: 0.12, score: 287.0
Scores: (min: 13.0, avg: 269.29, max: 500.0)

Episode: 433, exploration: 0.12, score: 184.0
Scores: (min: 13.0, avg: 267.39, max: 500.0)

Episode: 434, exploration: 0.12, score: 457.0
Scores: (min: 13.0, avg: 269.98, max: 500.0)

Episode: 435, exploration: 0.12, score: 179.0
Scores: (min: 13.0, avg: 270.74, max: 500.0)

Episode: 436, exploration: 0.12, score: 155.0
Scores: (min: 13.0, avg: 269.35, max: 500.0)

Episode: 437, exploration: 0.12, score: 279.0
Scores: (min: 13.0, avg: 269.41, max: 500.0)

Episode: 438, exploration: 0.12, score: 37.0
Scores: (min: 13.0, avg: 265.52, max: 500.0)

Episode: 439, exploration: 0.12, score: 187.0
Scores: (min: 13.0, avg: 264.52, max: 500.0)

Episode: 440, exploration: 0.12, score: 500.0
Scores: (min: 13.0, avg: 267.62, max: 500.0)

Episode: 441, exploration: 0.12, score: 297.0
Scores: (min: 13.0, avg: 266.88, max: 500.0)

Episode: 442, exploration: 0.12, score: 119.0
Scores: (min: 13.0, avg: 263.9, max: 500.0)

Episode: 443, exploration: 0.12, score: 361.0
Scores: (min: 13.0, avg: 266.02, max: 500.0)

Episode: 444, exploration: 0.12, score: 225.0
Scores: (min: 13.0, avg: 263.42, max: 500.0)

Episode: 445, exploration: 0.12, score: 179.0
Scores: (min: 13.0, avg: 261.33, max: 500.0)

Episode: 446, exploration: 0.12, score: 121.0
Scores: (min: 13.0, avg: 259.42, max: 500.0)

Episode: 447, exploration: 0.12, score: 146.0
Scores: (min: 13.0, avg: 258.7, max: 500.0)

Episode: 448, exploration: 0.12, score: 136.0
Scores: (min: 13.0, avg: 257.5, max: 500.0)

Episode: 449, exploration: 0.12, score: 14.0
Scores: (min: 13.0, avg: 256.44, max: 500.0)

Episode: 450, exploration: 0.12, score: 21.0
Scores: (min: 13.0, avg: 251.65, max: 500.0)

Episode: 451, exploration: 0.12, score: 16.0
Scores: (min: 13.0, avg: 250.21, max: 500.0)

Episode: 452, exploration: 0.12, score: 300.0
Scores: (min: 13.0, avg: 248.21, max: 500.0)

Episode: 453, exploration: 0.12, score: 190.0
Scores: (min: 13.0, avg: 249.1, max: 500.0)

Episode: 454, exploration: 0.12, score: 204.0
Scores: (min: 13.0, avg: 249.42, max: 500.0)

Episode: 455, exploration: 0.12, score: 152.0
Scores: (min: 13.0, avg: 249.55, max: 500.0)

Episode: 456, exploration: 0.12, score: 271.0
Scores: (min: 13.0, avg: 249.88, max: 500.0)

Episode: 457, exploration: 0.12, score: 290.0
Scores: (min: 13.0, avg: 248.99, max: 500.0)

Episode: 458, exploration: 0.12, score: 339.0
Scores: (min: 13.0, avg: 250.0, max: 500.0)

Episode: 459, exploration: 0.12, score: 247.0
Scores: (min: 13.0, avg: 248.28, max: 500.0)

Episode: 460, exploration: 0.12, score: 500.0
Scores: (min: 13.0, avg: 250.26, max: 500.0)

Episode: 461, exploration: 0.12, score: 159.0
Scores: (min: 13.0, avg: 250.27, max: 500.0)

Episode: 462, exploration: 0.12, score: 333.0
Scores: (min: 13.0, avg: 249.08, max: 500.0)

Episode: 463, exploration: 0.12, score: 500.0
Scores: (min: 13.0, avg: 251.43, max: 500.0)

Episode: 464, exploration: 0.12, score: 327.0
Scores: (min: 13.0, avg: 251.92, max: 500.0)

Episode: 465, exploration: 0.12, score: 87.0
Scores: (min: 13.0, avg: 249.09, max: 500.0)

Episode: 466, exploration: 0.12, score: 285.0
Scores: (min: 13.0, avg: 250.26, max: 500.0)

Episode: 467, exploration: 0.12, score: 430.0
Scores: (min: 13.0, avg: 252.26, max: 500.0)

Episode: 468, exploration: 0.12, score: 251.0
Scores: (min: 13.0, avg: 253.15, max: 500.0)

Episode: 469, exploration: 0.12, score: 439.0
